,Id,SalePrice
1361,2822,198550.0
1362,2823,213257.0
1363,2824,185283.2
1364,2825,159074.0
1365,2826,119007.6
1366,2827,154000.0
1367,2828,197940.0
1368,2829,175060.0
1369,2830,233069.9
1370,2831,189340.8
1371,2832,230490.0
1372,2833,309778.7
1373,2834,231330.0
1374,2835,232547.2
1375,2836,189438.9
1376,2837,182255.0
1377,2838,146355.0
1378,2839,173589.0
1379,2840,195550.0
1380,2841,208680.0
1381,2842,230790.0
1382,2843,162750.0
1383,2844,171545.0
1384,2845,130900.0
1385,2846,214638.0
1386,2847,207040.0
1387,2848,215145.6
1388,2849,219738.9
1389,2850,294400.0
1390,2851,248172.5
1391,2852,222150.0
1392,2853,251429.0
1393,2854,142970.0
1394,2855,196520.0
1395,2856,208229.9
1396,2857,181220.0
1397,2858,195800.0
1398,2859,143143.4
1399,2860,130450.0
1400,2861,120381.8
1401,2862,210480.0
1402,2863,125615.0
1403,2864,254147.9
1404,2865,151405.2
1405,2866,174750.0
1406,2867,99917.6
1407,2868,115130.0
1408,2869,134033.4
1409,2870,143040.5
1410,2871,120959.2
1411,2872,62028.3
1412,2873,110018.7
1413,2874,133675.0
1414,2875,130380.0
1415,2876,161340.0
1416,2877,146510.0
1417,2878,153370.0
1418,2879,149690.0
1419,2880,114100.0
1420,2881,184890.0
1421,2882,167863.2
1422,2883,189740.0
1423,2884,188345.0
1424,2885,203710.0
1425,2886,194270.0
1426,2887,107575.0
1427,2888,128580.0
1428,2889,62165.0
1429,2890,87527.6
1430,2891,148580.0
1431,2892,63702.2
1432,2893,119711.6
1433,2894,75760.0
1434,2895,300556.1
1435,2896,290100.0
1436,2897,198210.0
1437,2898,148190.0
1438,2899,225210.0
1439,2900,163320.0
1440,2901,188950.0
1441,2902,178905.0
1442,2903,393428.1
1443,2904,386569.7
1444,2905,113988.7
1445,2906,190490.0
1446,2907,119700.0
1447,2908,127100.0
1448,2909,152993.4
1449,2910,86650.0
1450,2911,85540.0
1451,2912,161640.0
1452,2913,88040.0
1453,2914,86650.0
1454,2915,90870.0
1455,2916,93700.0
1456,2917,160270.0
1457,2918,117812.5
1458,2919,257021.0
